,label,final_text
2856,0,today im workin free oso gee thgt u workin ur frens shop 
2857,0,life face choice toss coin becoz settle question coin air u know heart hoping gudni
2859,0,want kiss feel next
2860,0,happy saying
2861,1,adult content video shortly
2862,0,ok would b lovely u r sure think wot u want drinkin dancin eatin cinema u wot 
2863,0,im saying havent explicitly told nora know someone im probably gonna bother
2865,0,smith waste dai wanna gayle
2866,0,mum ive sent many many message since got want know actually getting enjoy rest day
2867,0,aight tomorrow around ltgt
2869,1,chance reality fantasy show call p per min ntt ltd po box croydon cr wb national rate call
2870,0,actually first time went bed long spoke woke night
2871,0,see 
2872,0,dont understand message
2873,0,crucify c told earlier
2874,0,idk keep saying youre since moved keep butting head freedom v responsibility im tired much shit deal im barely keeping together get added
2875,0,fuck cedar key fuck come anyway tho
2876,0,twenty past five said train durham already coz reserved seat
2877,1,hey boy want hot xxx pic sent direct ur phone txt porn hr free p per day stop text stopbcm sf wcnxx
2878,0,u still painting ur wall
2880,0,printer cool mean groovy wine groovying
2881,0,hi harishs rent transfred ur acnt
2882,0,anything lor coming
2883,0,cbe really good nowadayslot shop showroomscity shaping good
2884,0,ìï still attending da talk
2885,0,probs hon u doinat mo
2886,0,k ill take care
2887,0,take didnt phone callon friday assume wont year
2888,0,battery low babe
2889,0,shuhui bought ron present swatch watch
2890,0,yeah there quite bit left ill swing tomorrow get
2891,0,babe said hour almost internet 
2892,0,k ill sure get noon see whats
2893,0,kkyesterday cbe 
2894,0,went ganesh dress shop
2895,1,pdatenow double min txts orange tariff latest motorola sonyericsson nokia bluetooth free call mobileupd calloptoutyhl
2896,0,ìï collecting ur laptop going configure da setting izzit
2898,0,aight latest probably closer jay tyler two trip
2899,0,come aftr ltdecimalgt cleaning house
2900,1,ur cashbalance currently pound maximize ur cashin send cash pmsg cc po box tcrw
2901,0,bill letter ûªm expecting one orange ûªt bill may still say orange
2902,0,tell pa pain de
2903,0,hi darlin hope nice night wish come cant wait see love fran p want dirty anal sex want man gang bang
2904,0,ha û know either clever simple thing pear day perfect christmas
2905,0,helloooo wake sweet morning welcome enjoy day full joy gud mrng
2906,0,alrite
2907,0,must sit around wait summer day celebrate magical sight world dressed white oooooh let snow
2908,1,urgent mobile number awarded å prize guaranteed call land line claim valid hr
2909,0,guy go see movie side
2911,0,didnt tell thatnow im thinking plus he going stop run
2912,0,kindly send one flat ltdecimalgt today
2913,1,sorry u unsubscribe yet mob offer package min term week pls resubmit request expiry reply themob help info
2914,0,nothing lor bit bored dun u go home early sleep today
2915,0,time tell friend around
2916,0,yes fine love safe
2917,0,thanks chikku gud nyt
2918,0,xy ur car u picking
2919,0,thanx time weåõve spent geva bin mint ur baby want uxxxx
2920,0,yo way could pick something tonight
2921,0,ive sent send
2922,0,fine simply sitting
2923,0,thts god gift bird human hav natural gift frm god
2924,0,coming day class
2925,0,im done studyn library
2926,0,ok u enjoy ur show
2927,0,anything
2928,0,wuld without baby thought alone mite break donåõt wanna go crazy everyboy need lady xxxxxxxx
2929,0,wats dear sleeping ah
2930,0,hi test ltgt rd 
2931,0,student solved cat question xam ltgt ltgt ltgt tell answer u r brilliantthingi got answr
2932,0,yo know anyone ltgt otherwise able buy liquor guy flaked right dont get hold somebody loko night
2933,0,yup n fren lor im meeting fren 
2934,0,yeah got one lined u
2935,0,stop wondering wow ever going stop tming tm whenever want mine laugh
2936,0,lol yep yesterday already got fireplace another icon sitting
2937,0,hey ive booked pilate yoga lesson already haha
2938,0,ok happen behave like
2939,1,new message please call 
2940,0,supervisor find one lor thk student havent ask yet tell u aft ask
2941,0,hello news job making wait fifth week yeah im woozles weasel exeter still home 
2943,1,currently message awaiting collection collect message call 
2944,0,hey babe sorry didnt get sooner gary come fix cause think know doesnt go far ptbo say cost ltgt buck dont know might cheaper find someone dont second hand machine right let know want babe
2945,0,make fuck sake x
2946,0,leave u always ignorant
2947,0,nope ill b going sch fri quite early lor co mys si got paper da morn 
2948,0,bruce b down amp fletcher
2949,0,said would woke 
2950,0,hey free call
2951,0,tell who pls
2952,1,urgent mobile awarded å bonus caller prize final attempt contact u call 
2953,0,think might give miss teaching til twelve lecture two damn working thing
2954,0,id check there like bowl worth left
2955,0,yes many sweet
2956,0,would im still cozy exhausted last nightnobody went school work everything closed
2958,0,buzzzz grin buzz as buzz chest buzz cock keep phone vibrator feel shake 
2959,0,sir send group mail check
2960,0,im da intro cover energy trend n pro n con brief description nuclear fusion n oso brief history iter n jet got abt n half page
2961,0,nonenowhere ikno doesdiscountshitinnit
2962,0,dont know jabo abi
2963,1,ever notice youre driving anyone going slower idiot everyone driving faster maniac
2964,0,yet hadya sapna aunty manege yday hogidhechinnu full weak swalpa black agidhane
2965,0,good baby 
2967,0,mostly sport typelyk footblcrckt
2968,0,head dey swell oh thanks making day
2969,0,u make fb list
2971,0,sary need tim bollox hurt lot tol
2972,0,happy new year princess
2973,0,ill text carlos let know hang
2974,0,dont worry easy ingredient
2975,0,love u little pocy bell sorry love u
2976,0,ok omw castor
2977,0,yar lor keep raining non stop u wan go elsewhere
2978,1,xmas offer latest motorola sonyericsson nokia free bluetooth dvd double min txt orange call mobileupd calloptoutqf
2979,0,u mean u almost done done wif sleeping tot u going take nap yup send liao im picking ard smth lor
2981,0,tonight yeah id
2982,0,eat fo lunch senor
2983,0,said right giggle saw u would possibly first persondie nvq think much could 
2984,0,break time one come n get stuff fr ì
2985,1,reply win å weekly professional sport tiger wood play send stop end service
2986,0,im see cant see maybe reboot ym seen buzz
2987,0,still grinder
2988,1,polyphonic tone ur mob every week txt pt st tone free get txtin tell ur friend ptone reply hl info
2991,0,ki didt see youkwhere
2992,0,im list buyer
2993,0,idea guess well work hour supposed leave since usual nobody interest figuring shit last second
2994,0,mm entirely sure understood text hey ho weekend
2995,0,released vday shirt u put make bottom half naked instead white underwear
2996,0,knowhe watching film computer
2997,0,b thursday
2998,0,oh phone phoned disconnected
2999,0,id onluy matter getting offcampus
3000,1,message free welcome new improved sex dogging club unsubscribe service reply stop msgsp
3001,0,excellent ill see riley plan
3004,0,ew one
3005,0,also hi wesley howve
3006,0,ah see lingo let know wot earth finished making
3008,1,updatenow mths half price orange line rental minscall mobileupd calloptoutjq
3009,0,imagine life without see fast u searching medont worry lm always disturb u goodnoon
3010,0,hm good morning headache anyone 
3011,0,yeah probs last night obviously catching speak soon 
3012,1,free unlimited hardcore porn direct mobile txt porn get free access hr chrgdp per day txt stop exit msg free
3013,0,might go sch yar e salon v boring
3014,0, ltgt min stop somewhere first
3015,0,ltgt fast approaching wish u happy new year happy sankranti happy republic day happy valentine day happy shivratri happy ugadi happy fool day happy may day happy independence day happy friendshipmotherfatherteacherschildrens day amp happy birthday u happy ganesh festival happy dasara happy diwali happy christmas ltgt good morning afternoon evening night rememberi first wishing u theseyours raj
3016,0,one joy lifeis waking daywith thought somewheresomeone care enough tosend warm morning greeting 
3017,0,didnt get second half message
3018,0,wat time u wan meet later
3019,0,thank much selflessness love plenty
3020,0,film ill call later
3021,0,dare change ring
3022,0,bad girl lady
3023,0,love ya try budget money better babe gary would freak knew
3024,0,part dont initiate dont understand
3025,0,finished lunch already u wake already
3026,0,still game
3027,0,got tallent wasting
3028,0,record one night 
3029,0,also sir sent email log usc payment portal ill send another message explain thing back home great weekend
3030,0, gonna let know co come bak holiday day coming dontgettext number 
3031,0,jokin lar depends phone father get lor
3032,0,aight lemme know whats
3033,0,get ready ltgt inch pleasure
3035,0, ok feel like john lennon
3036,0,co darren say ì considering mah ask ì
3037,0,bothering trust answer pls
3039,0,one day crab running sea shorethe wave came n cleared footprint crab crab asked frnd r u clearing beautiful footprint wave replied fox following ur footprint catch thats cleared frndsship never let u dwn gud nyt
3040,0,aight time want come
3041,0,slaaaaave must summon time dont wish come anymore
3042,0,bill å thats bad
3043,0,let know change next hr even appendix age range however impossible chill let know hr
3044,0,hello yeah ive got bath need hair ill come im done yeah
3045,0,hows weather
3046,0,ok much though hm friday cant wait dunno wot hell im gonna another week become slob oh wait already done 
3047,0,die e toot fringe
3048,0,lol dont know awesome phone could click delete right want
3050,0,awesome question cute answer someone asked boy ur life smiled amp answered fine gudnite
3051,0,please leave topicsorry telling
3052,0,pls send correct name da
3053,0,happened yo date
3055,0,webpage available
3056,0,woke yeesh late didnt fall asleep til ltgt 
3057,1,unsubscribed service get ton sexy babe hunk straight phone go httpgotbabescouk subscription
3058,0,dear know ltgt th ltgt th birthday loving gopalettan planning give small gift day like participate welcome please contact admin team detail
3059,0,kkfrom tomorrow onwards started ah
3060,0,u talking bout early morning almost noon
3061,0,fine remember
3062,1,hi babe jordan r u im home abroad lonely text back u wanna chat xxsp visionsmscom text stop stopcost p 
3063,0,ok many buy
3064,0,sound good keep posted
3065,1,get brand new mobile phone agent mob plus load goody info text mat 
3066,0,ok april cant wait
3067,0,boy best get yo as quick
3068,0,ay wana meet satì wkg sat
3069,0,im wait till bus pick
3070,0,apart one told yesterday
3071,0,ok lor buy wat
3072,0,somebody go andros steal ice
3073,0,know didt msg recently
3074,0,take u shopping mark distract isaiahd
3075,0,mum hope great day hoping text meet well full life great day abiola
3076,0,sense foot penis
3077,0,okay thought expert
3078,0,deep sigh miss really surprised havent gone net cafe yet get dont miss
3079,0,ssi thinl role like sachinjust standing others hit
3080,0,great trip india bring light everyone project everyone lucky see smile bye abiola
3081,0,importantly discus u
3082,0,kkhow training process
3083,0,ok lor ned go toa payoh return smth u wan send wat
3084,0,da car park 
3085,0,wish holding tightly making see important much mean much need life 
3086,0,asked hows anthony dad bf
3087,0,wnevr wana fal luv vth book bed fals luv vth yen madodu nav pretsorginta nammanna pretsovru important alwa gud eveb
3089,0,going take bath ill place key window
3090,1,lord ringsreturn king store nowreply lotr june chance win lotr soundtrack cd stdtxtrate reply stop end txts
3091,0,dear take care reaching homelove u lot
3092,0,staffsciencenusedusgphyhcmkteachingpc
3093,0,emigrated something ok maybe bit hopeful
3094,0,olol printed forum post guy exact prob fixed gpu replacement hopefully dont ignore
3095,0,walked mom right stagwood pas right winterstone left victor hill address ltgt
3096,0,yo jp hungry like mofo
3097,0,creepy crazy
3098,0,ok din get ur msg
3100,0,pathaya enketa maraikara pa
3101,0,even friend priest call
3102,0,u lousy run already come back half dead hee
3103,0,thats said bad dat e gal know u wat u
3104,0,remind hr
3105,0,hoping would send message rent due dont enough reserve completely gone loan need hoping could balance ltgt way could get till mid march hope pay back
3106,0,hi happy new year dont mean intrude pls let know much tuition paid last semester much semester thanks
3107,0,hello hun ru way im good date guy met walkabout far meet soon hows everyone else
3108,0,lol gonna last month cashed left ltgt case collecting week cause announced blog
3109,1,good luck draw take place th feb good luck removal send stop customer service 
3110,0,short cute good person 
3111,0,havent decided yet eh 
3112,0,wat time liao still got
3113,0,yes watching footie worried going blow phil neville
3114,0,wait ì inside da car park
3115,0,uncle abbey happy new year abiola
3116,0,free call pa
3117,0,r u saying order slipper co pay returning
3118,0,stop knowing well
3119,0,good evening roger
3120,0,small problem auctionpunj asking tiwary
3122,0,telling tell one treat hi hi hi
3124,1,st wk free gr tone str u wk txt nokia classic nokia tone hit polys nokiap polyp 
3125,0,u coming pick
3126,0,thats cool liked photo sexy
3127,0,would u fuckin believe didnt know thurs pre booked cancelled need b sacked
3128,0,haha better late ever way could swing
3129,0,ok finish 
3130,1,lookatme thanks purchase video clip lookatme youve charged p think better send video mmsto 
3131,0,ive barred b q store lifethis twat orange dungerees came asked wanted decking got first punch
3132,0,message food
3133,0,ok going sleep hope meet
3135,0,let know detail fri u find co im tom fri mentionned chinese thanks
3136,0,youre right think
3137,0,wat r u
3138,0,ur lecture
3139,1,sexy sexy cum text im wet warm ready porn u fun msg free recd msg p inc vat cancel text stop
3140,0,customer place call
3141,0,planned yet going join company jan onlydon know happen
3142,0,boy love u grl hogolo boy gold chain kodstini grl agalla boy necklace madstini grl agalla boy hogli mutai eerulli kodthini grl love u kano
3143,0,haha heard text youre around
3144,0,ill get tomorrow send
3145,0,shit babe thasa bit messed upyeh
3146,0,oh thats late well good night give u call tomorrow iam going go sleep night night
3147,0,cheer u tex mecause u werebored yeah okden hunny r uin wk satsoundåõs likeyour havin grfun j keep updat countinlots loveme xxxxx
3148,0,sorry meeting ill call later
3149,0,yo howz u girl never rang india l
3150,0,yeah worse
3152,0,tagged friend seemed count friend
3155,0,long time remember today
3156,0,havent shopping lor juz arrive
3157,0,thank u better work cause feel used otherwise
3158,0,challenge know 
3159,0,much ur hdd casing cost
3160,0,mystery solved opened email he sent another batch isnt sweetie
3161,0,cant describe lucky im actually awake noon
3162,1,nd time tried contact u u å prize claim call b tcsstop sm ppm
3164,0,cheer card time year already
3167,0,ugh hopefully asus ppl dont randomly reformat
3168,0,havent seen facebook huh lol
3169,0,mah b ill pick tomorrow
3170,0,still otside leu come morrow maga
3171,0,u still plumber tape wrench could borrow
3172,1,dear voucher holder claim week offer pc please go httpwwwetlpcoukreward tscs apply
3173,0,vl bcum difficult
3175,0,havent still waitin usual ìï come back sch oredi
3176,0,meeting da call
3177,0,k k watch film
3178,0,cinema plus drink appeal tomo fr thriller director like mac 
3179,0,size elephant tablet u shove um ur as
3180,0,many people seems special first sight remain special till last sight maintain till life end take cr da
3181,0,parent kidz friend n colleague screaming surprise waiting sofa naked
3182,0,dunno juz askin co got card got salon called hair sense tot da one ì cut ur hair 
3183,0,good morning pookie pie lol hope didnt wake u
3184,0,maybe woke fucking wouldnt problem
3185,0,happy birthday youdearwith lot loverakhesh nri
3187,1,nd time tried contact u u pound prize claim easy call p per min btnationalrate
3188,0,x ltgt going get
3189,0,hi neva worry bout da truth coz truth lead ur heart itåõs least unique person like u deserve sleep tight morning
3190,1,ur awarded city break could win å summer shopping spree every wk txt store skilgmetscswinawkageå perwksub
3191,0,ur paper today e morn aft
3192,0,lick every drop ready use mouth well
3193,0,expect whenever text hope go well tomo 
3194,0,great p diddy neighbor come toothpaste every morning
3195,0,av new number wil u use oneta
3196,0,poking man everyday teach canada abi saying hi
3197,0, lor change suntec wat time u coming
3198,0,deam seeing online shop asked
3199,0,curious cuz asked
3201,0,okay lor wah like def wont let u go haha say term condition
3202,0,haha yup hopefully lose kg mon hip hop go orchard weigh
3203,0,shes good r u working
3204,0,oh yes ive little weather ive kind coccooning home
3205,0,home also
3206,0,phone weirdest auto correct
3207,0,oops phone died didnt even know yeah like better
3208,0,havent mu ask u st wat meet lunch den u n meet already lor u wan go ask da ge st confirm w asap
3209,0,said u mind go bedroom minute ok sed sexy mood came minuts latr wid caken wife
3210,0,oh yeahand hav great time newquaysend postcard look girl im goneu know im talkin boutxx
3211,0,got divorce lol shes
3212,0,whats ur pin
3213,0,babe got enough money pick bread milk ill give back get home 
3214,0,want snow freezing windy
3215,1,urgent trying contact u today draw show å prize guaranteed call land line claim valid hr
3216,0,come mahal bus stop ltdecimalgt
3217,0,knowthis week im going tirunelvai da
3218,0,baby promise treat well bet take good care
3219,0,like hotel dusk game think solve puzzle area thing
3220,1,thanks ringtone order reference number x mobile charged tone arrive please call customer service 
3221,0,hi love go day fuck morning woke dropped cell way stair seems alright phews miss 
3222,0,well must pain catch
3223,0,sorry da thangamits mistake
3224,0,need coz never go 
3225,0,rose redred bloodblood heartheart u u send ti ur friend including u like u get back u r poor relation u need support u r frnd many luvs u praying god marry u try
3228,1,ur cashbalance currently pound maximize ur cashin send collect pmsg cc po box tcrw
3229,0,feel like dick keep sleeping text facebook message sup town
3230,0,plm come da way
3231,0,guess want alone time could show watch
3232,0,height recycling read twice people spend time earning money money spent spending time good morning keep smiling
3233,0,yup ì comin 
3234,0,yes princess toledo
3235,0,aight text youre back mu ill swing need somebody get door
3236,0,ron say fri leh n said ding tai feng cant make reservation said wait lor
3237,0,good swimsuit allowed 
3238,0,okay soon best
3239,0,cute thought friendship necessary share every secret ur close frnd
3240,0,ok ive sent u da latest version da project
3242,0,pls accept one day begging change number
3243,0,squeeeeeze christmas hug u lik frndshp den hug back u get u r cute u r luvd u r lucky none people hate u
3244,0,ok anybody asks abt u tel themp
3245,0,funny fact nobody teach volcano erupt tsunami arise hurricane sway aroundn teach hw choose wife natural disaster happens
3246,0, gonna ring weekend wot
3247,0,also track lighter find
3249,0,babe need advice
3250,0,û leave around four ok
3251,0,come medical college pm forward da
3252,0,kkits goodwhen going
3253,0,make lasagna vodka
3254,0,hi kate u give ring asap xxx
3255,0,people tour thought sofa thing sent curious sugar
3256,0,told going got drunk
3257,0,fucking chickened messaged would late woould buzz didnt hear word
3258,1,congratulation thanks good friend u å xmas prize claim easy call p per minute btnationalrate
3259,0,im always looking excuse city
3260,0,yup im still coffee wif frens fren drove shell give lift
3261,0,shore takin bus
3262,0,u gonna get deus ex
3263,0,send email mind ltgt time per night
3264,1, want new nokia colour phone deliveredtomorrow free minute mobile free text free camcorder reply call 
3265,0,tap spile seven pub gas st broad st canal ok
3266,0,ok come n pick u engin
3267,0,never wanted tell im short onedge late
3268,0,raviyog peripheral bhayandar east
3269,0,k actually guy meet sunoco howard right way
3271,0,moon come color dream star make musical sm give warm peaceful sleep good night
3272,0,finished eating got u plate leftover time
3273,0,thanx lot
3274,0,hurry home u big butt hang last caller u food done im starving dont ask cooked
3275,0,lol right diet everyday cheat anyway im meant fatty 
3276,0,great day beautiful one
3277,0,happened interview
3279,0,badrith chennaii surely pick usno competition
3280,0,tot group mate lucky havent reply wat time ì need leave 
3281,0,hey around ive got enough half ten owe
3282,0,hey tmr maybe meet yck
3283,0,alrite sam nic checkin ur numberso ittb
3284,0,making easy pay back ltgt yr say pay back earlier get
3285,0,worry im sure youll get
3286,0,gas station like block away house youll drive right since armenia end swann take howard
3287,1,someone u know asked dating service contact cant guess call revealed pobox lshb p 
3288,1,camera awarded sipix digital camera call fromm landline delivery within day
3289,0,tuition hm go one mind
3290,0,im smoking people use wylie smoke much justify ruining shit
3291,0,dear good morning feeling dear
3292,0,little med say take every hour pain back took another hope dont die
3293,0,beautiful tomorrow never come come already today hunt beautiful tomorrow dont waste wonderful today goodmorning
3294,0,dunno lei ì decide lor abt leona oops tot ben going n msg
3295,0,hi moved pub would great c u u cud come
3296,1,today voda number ending selected receive award hava match please call quoting claim code standard rate app 
3297,1,message free welcome new improved sex dogging club unsubscribe service reply stop msgsp
3299,0,ever easier
3300,1,rct thnq adrian u text rgds vatian
3301,0,stop calling everyone saying might cancer throat hurt talk cant answering everyones call get one call im babysitting monday
3302,0,itll tough ill
3303,0,im gonnamissu muchi would say il send u postcard buttheres aboutas much chance merememberin asthere ofsi breakin contract luv yaxx
3304,0,ee msg na poortiyagi odalebeku hanumanji name hanuman bajarangabali maruti pavanaputra sankatmochan ramaduth mahaveer ee name ltgt janarige ivatte kalisidare next saturday olage ondu good news keluviri maretare inde dodda problum nalli siguviri idu matra ltgt true dont neglet
3305,0,hi darlin finish u pick meet text back number luv kate xxx
3306,0,set place heart mind mind easily forgets heart always remember wish happy valentine day
3307,0,im surprised still guess right lor
3308,0,okie ì wan meet bishan co bishan im driving today
3310,0,hi darlin work u get trouble ijust talked mum morning really good time last night im goin soon call u
3311,0,know serving mean
3312,0,huh hyde park mel ah opps got confused anyway tt e best choice den juz take
3313,0,oh gei happend tron maybe ill dl
3315,0,know girl always safe selfish know got pa thank good night
3316,0,worry hope photo shoot went well spiffing fun workage 
3317,0,im freezing craving ice fml
3318,0,kay since already 
3319,0,eh sorry leh din c ur msg sad already lar watching tv u still office
3320,0,yo im right yo work
3321,0,ok darlin supose ok worry muchi film stuff mate babysit call therexx
3323,0,wake since checked stuff saw true available space pls call embassy send mail
3324,0,nope juz work
3325,0,huh fast dat mean u havent finished painting
3326,0, number u live 
3327,0,put party day week study lightly think need draw custom checkboxes know hardcore
3328,0,sac score big hundredhe set batsman
3329,0,send yettys number pls
3330,0,much cost approx per month
3331,0,ok theory test ì going book think may coz thought wanna go jiayin isnt free
3332,1,contacted dating service someone know find call land line poboxwtgp
3333,0,thats fine give call know want question
3334,0,sorry got late start way
3335,0,u go back urself lor
3336,0,gas station go
3337,0,k u bored come home
3338,0,babe love cover face kiss
3339,0,like made throw smoking friend car one time awesome
3340,0,still checked da 
3341,0,go walmart ill stay
3342,0,havent forgotten might couple buck send tomorrow k love ya
3343,0,oh great ill disturb talk
3344,0,reverse cheating mathematics
3345,0,ure welcome caught u using broken english
3346,0,problem baby good time talk called left message
3348,0,oh brand
3349,0,sorry cant take call right happens r waxsto wat want come ill get medical insurance shell able deliver basic care im currently shopping right medical insurance give til friday morning thats ill see major person guide right insurance
3350,0,time coming
3351,0,call say coming today ok tell fool like ok
3352,0,emailed yifeng part oredi ì get fr
3353,0,r u sure theyll understand wine good idea slurp
3354,0,minimum walk mile day
3355,0,ok problem get taxi c ing tomorrow tuesday tuesday think r going cinema 
3356,0,brainless baby dolld vehicle sariyag drive madoke barolla
3358,1,sorry missed call let talk time im 
3359,0,please attend phone
3360,0,hate call didnt accept even single call mine even messaged
3361,0,message phone im holding
3362,0,im free
3363,0,yo trip got postponed still stocked
3365,0,waiting call sir
3366,0,hey reply pa
3367,0,hey elaine today meeting still
3368,0,sorry ive gone place ill tomorrow really sorry
3369,0,tiime dont let hug dont break tear
3370,0,tomorrow going theatre come wherever u call tell come tomorrow
3371,0,electricity went fml
3372,0,look like found something smoke great job
3373,0,also andros ice etc etc
3374,0, 
3375,0,good afternon love today hope good maybe interview wake miss babe passionate kiss across sea
3376,0,yup wun believe wat u really neva c e msg sent shuhui
3377,0,hows watch resizing
3378,0,dear umma called 
3379,0,finished missing plenty
3380,1,complimentary star ibiza holiday å cash need urgent collection landline lose boxskwpppm
3381,0,well meant opposed drunken night
3382,0,k must book huh going yoga basic sunday
3383,1,free msgwe billed mobile number mistake shortcode please call charge refundedthis call free bt landline
3384,0,ok
3385,0,oops mum somerset bit far back tomo see soon x
3386,0,u workin overtime nigpun
3387,0,kallis dismissial nd test
3388,0,guess got screwd
3389,1,please call immediately urgent message waiting
3391,0,r u cooking dinner
3393,0,bull plan go floating ikea without care world live mess another day
3394,0,buy
3395,1,urgent mobile number awarded å bonus caller prize call land line valid hr
3396,0,heehee funny tho
3397,0,simple arithmetic percentage
3398,0,yeah wouldnt leave hour least hows sound
3400,0,thanks honey great day
3401,0,amazing quote sometimes life difficult decide whats wrong lie brings smile truth brings tear
3403,0,ì ask dad pick ì lar ìï wan stay meh
3404,0,jus chillaxin
3405,0,hey da cool iknow wellda peril studentfinancial crisisspk u lr
3407,1,want new nokia colour phone deliveredtomorrow free minute mobile free text free camcorder reply call 
3408,0,whats coming hill monster hope great day thing r going fine busy though 
3409,0,joy father john john joy father u an th hav ltgt iq ti ia question try answer
3410,0,ill obey
3411,0,didnt search online let know
3412,0,need go get
3413,0,pic please resend
3415,0,uhhhhrmm isnt tb test bad youre sick
3416,0,haf enuff space got like mb
3417,1,life never much fun great came made truly special wont forget enjoy one gbpsms
3418,1,want new video phone anytime network min inclusive video call downloads per week free deltomorrow call reply
3419,1,valued customer pleased advise following recent review mob awarded å bonus prize call 
3420,1,welcome please reply age gender begin eg
3421,1,freemsg month unlimited free call activate smartcall txt call subscriptngbpwk unlimited call help stoptxt stop landlineonly
3422,1,mobile mths update latest orange cameravideo phone free save å free textsweekend call text yes callback orno opt
3423,1,new club dont fink met yet b gr c u please leave msg day wiv ur area reply promised carlie x callså minmobsmore lkpoboxhpfl
3424,0,true easier
3425,0,sure since parent working tuesday dont really need cover story
3426,0,haha okay today weekend leh 
3427,0,hi darlin youphone im athome youwanna chat
3428,0,dont know jack shit anything id sayask something helpful want pretend text whatever response hypotheticalhuagauahahuagahyuhagga
3429,0,youve always brainy one
3430,0,yeah get random dude need change info sheet party ltgt never study safe
3431,1,camera awarded sipix digital camera call fromm landline delivery within day
3432,0,christmas occasion celebrated reflection ur value desire affectionsamp tradition ideal christmas
3433,0,sending greeting joy happiness gr evening
3434,0,hi darlin cantdo anythingtomorrow myparents aretaking outfor meal u free katexxx
3435,0,india win level series mean record
3436,0,plan
3437,0,good hear
3438,0,awesome deal gate charles told last night uh yeah
3439,0,time thinkin goin
3440,1,get free mobile video player free movie collect text go free extra film ordered t c apply yr
3441,1,save money wedding lingerie wwwbridalpetticoatdreamscouk choose superb selection national delivery brought weddingfriend
3442,0,board working fine issue overheating also reslove still software inst pending come around clock
3443,0,yes dont care cause know
3445,0,mon okie lor haha best cheap n gd food la ex oso okie depends whether wana eat western chinese food den u prefer 
3446,0,sitting ard nothing lor u leh busy w work
3447,0,ltgt k oh send home sale
3448,0,sorry mail 
3449,0,ya telling abt tht incident
3450,0,yes outside like hour called whole family wake cause started
3451,0,ugh got outta class
3452,0,nowadays people notixiquating laxinorficated opportunity bambling entropication ever oblisingately opted ur book masteriastering amplikater fidalfication champlaxigating think atrocious wotz ur opinion junna
3454,0,need lar jus testing e phone card dunno network gd thk waiting si finish bathing bathe dun disturb u liao u cleaning ur room
3455,0,ok ill right later
3457,0,lunch come quickly open door
3458,1,heard u call night knickers make beg like u last time xx luv nikiyunet
3459,0,back bit long co accident divert via wadebridgei brilliant weekend thanks speak soon lot love
3460,0,k yan jiu liao sat go bugis vill one frm den hop parco nb sun go cine frm den hop orc mrt hip hop 
3461,1,bloomberg message center wait apply future httpcareers bloombergcom
3462,0,seeking lady street freak sheet
3463,0,phone
3464,0,haha figure well found piece priscillas bowl
3465,0,actually fuck whatever find excuse tampa point january though
3467,0,yay finally lol missed cinema trip last week 
3468,0,day working dayexcept saturday sunday
3470,0,heart empty without love mind empty without wisdom eye r empty without dream amp life empty without frnds alwys touch good night amp sweet dream
3471,0,think û waiting bus inform get ever get
3472,0,getting back time soon
3473,0, hows thing quick question
3475,0,probably come everybodys done around ltgt right
3476,0,got new year co yetunde said wanted surprise didnt see money returned mid january ltgt day return period ended
3477,0,ask around there lot term mids
3478,0,sure check yahoo email sent photo yesterday
3479,0,looking
3480,0,wherres boytoy 
3481,1,want new video phone anytime network min text five pound per week call reply delivery tomorrow
3482,0,hello love go day wish well fine babe hope find job prospect miss boytoy teasing kiss
3483,0,tell bad character u dnt lik ill try change ltgt add tat new year resolution waiting ur replybe frankgood morning
3485,0,yeah probably earlier
3486,0,change window logoff sound
3488,0,im also came room
3489,0,huh got lesson lei n thinkin going sch earlier n tot parkin kent vale 
3491,0,reach office around ltdecimalgt amp mobile problem cannt get voice call asa ill free
3492,0,cool text head
3493,1,contacted dating service someone know find call land line poboxwtgp
3494,1,wan win meetgreet westlife u currently tour unbreakable untamed unkempt text cost p std text
3495,0,happy birthday may u find ur prince charming soon n dun work hard
3496,0,oh grand bit party doesnt mention cover charge probably first come first served
3497,0,said went back bed cant sleep anything
3498,0,hope arnt pissed id would really like see tomorrow love xxxxxxxxxxxxxx
3499,1,dorothykiefercom bank granite issue strongbuy explosive pick member nasdaq symbol cdgt per
3500,0,say ltgt year old man money im last ltgt still waiting check
3501,0,come ur home
3502,0,free day finish mon n thurs
3503,0,food
3504,0,life alle moneeppolum oru pole allalo
3505,0,nite
3506,0,two fundamental cool life walk
3507,0,camera quite good mega pixel optical digital doom lovely holiday safe hope hav good journey happy new year see couple week 
3508,0,hi peteynoiåõm ok wanted chat coz avent spoken u long timehope ur doin alritehave good nit j love ya amx
3509,0,saw ron burgundy captaining party boat yeah
3510,0,im serious money base
3511,0,already one guy loving
3512,0,staff placement training amrita college
3513,0,always chat fact need money raise
3514,0,im job profile seems like bpo
3515,0,well give co said û one nighters persevered found one cheap apologise advance somewhere sleep isnt
3516,0,think actually talk call bos morning went place last year told could go get car fixed cheaper kept telling today much hoped would come back always regretted getting number etc
3517,0,willing go apps class
3518,0,hanging brother family
3519,0,reach telling dont know
3520,0,hey going quit soon xuhui working till end month 
3521,0,im sorry bout last nite wasnåõt ur fault spouse pmt sumthin u give think u shldxxxx
3522,0,try neva mate
3523,0,yeah thatd pretty much best case scenario
